id;railway;name;customhouse;x_coord;y_coord
3005;ЗАБАЙКАЛЬСКАЯ;ПРИЗЕЙСКАЯ;675002 АМУРСКАЯ ОБЛ., Г.БЛАГОВЕЩЕНСК, УЛ.ЛАЗО, Д.1;50.248281;127.563636
3006;БЕЛОРУССКАЯ;ДЕГТЯРЕВКА;МИНСКАЯ ОБЛ.,МИНСКИЙ Р-Н, П. ОЗЕРЦО;54.002003;27.52332
3007;КУЙБЫШЕВСКАЯ;ТОЛЬЯТТИ;445043 САМАРСКАЯ ОБЛ., Г.ТОЛЬЯТТИ,  АВТОЗАВОДСКИЙ Р-Н, УЛ.ВОКЗАЛЬНАЯ, Д. 2;53.563477;49.351412
3008;ЗАБАЙКАЛЬСКАЯ;ПЕТРОВСКИЙ ЗАВОД;673005 ЗАБАЙКАЛЬСКИЙ КРАЙ, Г.ПЕТРОВСК-ЗАБАЙКАЛЬСКИЙ, УЛ. СПОРТИВНАЯ, Д. 18;51.252605;108.820539
3009;ВОСТОЧНО-СИБИРСКАЯ;БЕЛАЯ;ИРКУТСКАЯ ОБЛ., Г.УСОЛЬЕ-СИБИРСКОЕ, УЛ.МАШИНОСТРОИТЕЛЕЙ, 14;52.745196;103.660149
3010;МОСКОВСКАЯ;ЛУЖКИ-ОРЛОВ;302005 Г.ОРЕЛ, КАРАЧЕВСКОЕ Ш., Д.77;52.946356;36.029441
3011;ДАЛЬНЕВОСТОЧНАЯ;АЛОНКА;680031 ХАБАРОВСКИЙ КРАЙ, Г. ХАБАРОВСК, МАТВЕЕВСКОЕ Ш.,  Д. 41, ЛИТ. А;48.52863;135.169429
3012;ОКТЯБРЬСКАЯ;КАФТИНО;171120 ТВЕРСКАЯ ОБЛ., ВЫШНЕВОЛОЦКИЙ ГОРОДСКОЙ ОКРУГ, ТЕРРИТОРИЯ ТАМОЖЕННОГО;57.509031;34.480368
3013;ЮГО-ВОСТОЧНАЯ;ТАМАЛА;440015  Г. ПЕНЗА, УЛ. АУСТРИНА, Д.160;53.248783;45.01466
3014;ГОРЬКОВСКАЯ;КЕНДЕРИ;420030 РЕСПУБЛИКА ТАТАРСТАН, Г. КАЗАНЬ, СТ. ЛАГЕРНАЯ, УЛ. БОЕВАЯ;55.800433;49.021865
3015;КАЛИНИНГРАДСКАЯ;КУТУЗОВО-НОВОЕ;236009 Г. КАЛИНИНГРАД, УЛ. БОЛЬШАЯ ОКРУЖНАЯ, Д. 3А;54.755758;20.562805
3016;ДАЛЬНЕВОСТОЧНАЯ;АМУР;680031 ХАБАРОВСКИЙ КРАЙ, Г. ХАБАРОВСК, МАТВЕЕВСКОЕ Ш.,  Д. 41, ЛИТ. А;48.52863;135.169429
3017;МОСКОВСКАЯ;КАЛУГА 1;248903 Г.КАЛУГА, МОСКОВСКИЙ ОКРУГ, С.РОСВА, ИНДУСТРИАЛЬНЫЙ ПАРК "РОСВА", "П;54.504562;36.068347
3018;ГОРЬКОВСКАЯ;ЗУЕВКА;613040 КИРОВСКАЯ ОБЛ., Г.КИРОВО-ЧЕПЕЦК, ПЕР.РАБОЧИЙ, Д.7;58.557041;49.98803
3019;ВОСТОЧНО-СИБИРСКАЯ;БАЙКАЛЬСК;664053  Г.ИРКУТСК, СТ. ГОРКА;52.341525;104.142436
3020;СЕВЕРО-КАВКАЗСКАЯ;ГЕРМЕНЧИК;367010 РЕСПУБЛИКА ДАГЕСТАН, Г.МАХАЧКАЛА, ПРОСП. ИМ. АМЕТ-ХАНА СУЛТАНА, Д. 3;42.950701;47.503694
3021;ЗАПАДНО-СИБИРСКАЯ;ЖАТВА;644117 Г.ОМСК, УЛ. 3-Я МОЛОДЕЖНАЯ, Д. 6, КОРП. 2;54.952884;73.48078
3022;ДАЛЬНЕВОСТОЧНАЯ;СЫСОЕВКА;692335 ПРИМОРСКИЙ КРАЙ, Г.АРСЕНЬЕВ, ПЛ.ЛЕНИНА, Д.5;44.153185;133.260168
3023;ГОРЬКОВСКАЯ;МАТАНЦЫ;610025 Г.КИРОВ, ПЕР. АВТОТРАНСПОРТНЫЙ, Д. 4;58.575768;49.665319
3024;КАЗАХСТАНСКАЯ;ХРОМТАУ;РЕСПУБЛИКА КАЗАХСТАН , АКТЮБИНСКАЯ ОБЛАСТЬ, Г. ХРОМТАУ, ПР. АБАЯ, Д. 13, КВ;50.263146;58.437655
3025;КРАСНОЯРСКАЯ;НОВАЯ ЕЛОВКА;662153 КРАСНОЯРСКИЙ КРАЙ, Г.АЧИНСК, УЛ.ДЕКАБРИСТОВ, Д. 56;56.252692;90.473689
3026;ДАЛЬНЕВОСТОЧНАЯ;ХАБАРОВСК 1;680031 ХАБАРОВСКИЙ КРАЙ, Г. ХАБАРОВСК, МАТВЕЕВСКОЕ Ш.,  Д. 41, ЛИТ. А;48.52863;135.169429
3027;СЕВЕРО-КАВКАЗСКАЯ;МАРЦЕВО;347913 РОСТОВСКАЯ ОБЛ., Г. ТАГАНРОГ, НИКОЛАЕВСКОЕ Ш., Д.10-Д;47.257421;38.883523
3028;ЮГО-ВОСТОЧНАЯ;БИТЮГ;394028 Г. ВОРОНЕЖ, УЛ. ДИМИТРОВА, Д.148А;51.651248;39.293299
3029;ЗАПАДНО-СИБИРСКАЯ;ШИПУНОВО;658423 АЛТАЙСКИЙ КРАЙ, Г.ГОРНЯК, УЛ.ПУШКИНА, Д. 42;50.986827;81.485937
3030;ВОСТОЧНО-СИБИРСКАЯ;ИЗЫКАН;665514 ИРКУТСКАЯ ОБЛ., ЧУНСКИЙ Р-Н, ПОС. ЧУНСКИЙ, УЛ. ЛЕНИНА, Д. 56А;56.084631;99.654193
3031;ВОСТОЧНО-СИБИРСКАЯ;ЗАГУСТАЙ;670013 РЕСПУБЛИКА БУРЯТИЯ, Г.УЛАН-УДЭ, УЛ. БОГРАДА, Д. 73;51.828587;107.749298
3032;МОСКОВСКАЯ;НОВОЗЫБКОВ;243040 БРЯНСКАЯ ОБЛ., ПГТ КЛИМОВО, УЛ. САДОВАЯ, Д. 1Б;52.379787;32.196204
3033;КУЙБЫШЕВСКАЯ;КАНДРЫ;452754 РЕСПУБЛИКА БАШКОРТОСТАН, Г.ТУЙМАЗЫ, УЛ.ГОРЬКОГО, Д. 37;54.59316;53.716945
3034;СЕВЕРО-КАВКАЗСКАЯ;КАВКАЗ-ПАРОМ-КЕРЧЬ;353545 КРАСНОДАРСКИЙ КРАЙ, ТЕМРЮКСКИЙ Р-Н, ПОС.ЧУШКА;45.330937;36.664424
3035;ГП"КРЫМСКАЯ Ж.Д."(РФ);КЕРЧЬ-ЮЖНАЯ;298312 РЕСПУБЛИКА КРЫМ, Г. КЕРЧЬ, УЛ. ФУРМАНОВА, 9. 298320 РЕСПУБЛИКА КРЫМ,;45.366136;36.482668
3036;ДАЛЬНЕВОСТОЧНАЯ;ТАТАКАН;676680 АМУРСКАЯ ОБЛ., МИХАЙЛОВСКИЙ Р-Н, П.ПОЯРКОВО, УЛ.ГАГАРИНА, 2, РЕЧН.П.;49.617444;128.684644
3037;ЮГО-ВОСТОЧНАЯ;КОЧЕТОВКА I;392036 Г.ТАМБОВ, УЛ.БРИГАДНАЯ, Д.3 В;52.70715;41.439131
3038;КУЙБЫШЕВСКАЯ;ДЕМА;450027 РЕСПУБЛИКА БАШКОРТОСТАН, Г.УФА, ИНДУСТРИАЛЬНОЕ Ш., Д. 37/1;54.804571;56.096241
3039;СВЕРДЛОВСКАЯ;ТУГУЛЫМ;623850 СВЕРДЛОВСКАЯ ОБЛ., Г.ИРБИТ, ПЕР.САДОВЫЙ, Д. 5;57.687668;63.057978
3040;ОКТЯБРЬСКАЯ;ВЫШНИЙ ВОЛОЧЕК;171120 ТВЕРСКАЯ ОБЛ., ВЫШНЕВОЛОЦКИЙ ГОРОДСКОЙ ОКРУГ, ТЕРРИТОРИЯ ТАМОЖЕННОГО;57.509031;34.480368
3041;ЮГО-ВОСТОЧНАЯ;МИТРОФАНОВКА;396703 ВОРОНЕЖСКАЯ ОБЛ., КАНТЕМИРОВСКИЙ Р-Н, ЮГО-ЗАПАДНАЯ ЧАСТЬ КАДАСТРОВОГ;49.785221;39.842654
3042;ДАЛЬНЕВОСТОЧНАЯ;ГЕРБИ;680031 ХАБАРОВСКИЙ КРАЙ, Г. ХАБАРОВСК, МАТВЕЕВСКОЕ Ш.,  Д. 41, ЛИТ. А;48.52863;135.169429
3043;ЮЖНО-УРАЛЬСКАЯ;КАРГАЛА;460027 Г. ОРЕНБУРГ, УЛ.ДОНГУЗСКАЯ, Д. 62А;51.694948;55.098527
3044;КАЗАХСТАНСКАЯ;БАЙСЕРКЕ;РЕСПУБЛИКА КАЗАХСТАН 050016 Г.АЛМАТЫ, ПР.СУЮНБАЯ 2;43.274385;76.948322
3045;МОСКОВСКАЯ;ЛУКИНО;141400 МОСКОВСКАЯ ОБЛ., Г.ХИМКИ, ВАШУТИНСКОЕ Ш., Д.20, КОРП.1;55.919428;37.404672
3046;ГОРЬКОВСКАЯ;ИГОТИНО;610025 Г.КИРОВ, ПЕР. АВТОТРАНСПОРТНЫЙ, Д. 4;58.575768;49.665319
3047;МОСКОВСКАЯ;СУХИНИЧИ-ГЛАВНЫЕ;248016 Г.КАЛУГА, УЛ.ЛЕНИНА, 3;54.532114;36.276936
3048;СВЕРДЛОВСКАЯ;ЕЛАНСКИЙ;624266 СВЕРДЛОВСКАЯ ОБЛ., Г.АСБЕСТ, УЛ.УРАЛЬСКАЯ, Д. 60;57.010509;61.468867
3049;КРАСНОЯРСКАЯ;НОВОХАЙСКАЯ;663600 КРАСНОЯРСКИЙ КРАЙ, Г.КАНСК , УЛ. МОСКОВСКАЯ, Д.27, ПОМ.12;56.205305;95.715808
3050;ДАЛЬНЕВОСТОЧНАЯ;ВОЗДВИЖЕНСКИЙ;692524 ПРИМОРСКИЙ КРАЙ, Г.УССУРИЙСК, УЛ.ЛИМИЧЕВСКАЯ, 21 А;43.843752;131.941854
3051;ВОСТОЧНО-СИБИРСКАЯ;ШУБА;665106 ИРКУТСКАЯ ОБЛ., Г.НИЖНЕУДИНСК, УЛ.КОМСОМОЛЬСКАЯ, Д. 9;54.906181;99.042359
3052;ЮЖНО-УРАЛЬСКАЯ;ГУМБЕЙКА;455000 ЧЕЛЯБИНСКАЯ ОБЛ., Г.МАГНИТОГОРСК, УЛ. СОВЕТСКАЯ, Д. 42;53.418445;58.96043
3053;ДАЛЬНЕВОСТОЧНАЯ;НАХОДКА;692900 ПРИМОРСКИЙ КРАЙ, Г.НАХОДКА, УЛ. ПОРТОВАЯ, Д. 48;42.808165;132.885471
3054;БЕЛОРУССКАЯ;РЕЧИЦА;ГОМЕЛЬСКАЯ ОБЛ. Г.ЖЛОБИН УЛ.Промышленная, 37;52.855676;29.996652
3055;МОСКОВСКАЯ;БАБЫНИНО;248016 Г.КАЛУГА, УЛ.ЛЕНИНА, 3;54.532114;36.276936
3056;МОСКОВСКАЯ;ОХОЧЕВКА;305025 Г. КУРСК, УЛ. ЭКСПЕДИЦИОННАЯ, Д.3;51.637025;36.114637
3057;СВЕРДЛОВСКАЯ;СЕРОВ;624993 СВЕРДЛОВСКАЯ ОБЛ., Г.СЕРОВ, УЛ.МАТРОСОВА, Д. 1;59.615283;60.592264
3058;КУЙБЫШЕВСКАЯ;ТОЛЬЯТТИ-ЭКСПОРТ;445043 САМАРСКАЯ ОБЛ., Г.ТОЛЬЯТТИ,  АВТОЗАВОДСКИЙ Р-Н, УЛ.ВОКЗАЛЬНАЯ, Д. 2;53.563477;49.351412
3059;МОСКОВСКАЯ;БАРЯТИНСКАЯ;248016 Г.КАЛУГА, УЛ.ЛЕНИНА, 3;54.532114;36.276936
3060;КАЗАХСТАНСКАЯ;ИЛЕЦК I;461504 ОРЕНБУРГСКАЯ ОБЛ., Г.СОЛЬ-ИЛЕЦК, УЛ.УКРАИНСКАЯ, Д. 2;51.175873;54.991987
3061;ОКТЯБРЬСКАЯ;КАПИТОЛОВО-ЭКСПОРТ;198096 САНКТ-ПЕТЕРБУРГ, УГОЛЬНАЯ ГАВАНЬ, ЭЛЕВАТОРНАЯ ПЛОЩАДКА, Д.22, ЛИТ. А;59.868397;30.205807
3062;СЕВЕРО-КАВКАЗСКАЯ;ТАЦИНСКАЯ;347045 РОСТОВСКАЯ ОБЛ., Г.БЕЛАЯ КАЛИТВА, УЛ.ЗАВОДСКАЯ, Д.1;48.170464;40.788221
3063;КАЗАХСТАНСКАЯ;ЧУМЫШ;РЕСПУБЛИКА КАЗАХСТАН КЫЗЫЛОРДИНСКАЯ ОБЛАСТЬ, Г.АРАЛ,    УЛ.К. ЕРИБЕТ 4А;46.803278;61.654881
3064;ГОРЬКОВСКАЯ;СВЕТЛОПОЛЯНСК;610020 Г. КИРОВ, УЛ.ЭНЕРГЕТИКОВ, Д. 40, Д. 42;58.617114;49.666747
3065;ГОРЬКОВСКАЯ;КАМА-Э;426075 УДМУРТСКАЯ РЕСПУБЛИКА, Г.ИЖЕВСК, УЛ.КАМБАРСКАЯ, Д.49А;56.840473;53.305409
3066;МОСКОВСКАЯ;ГОРБАЧЕВО;300041 Г.ТУЛА, УЛ.ПУТЕЙСКАЯ, Д.23;54.195919;37.577256
3067;СВЕРДЛОВСКАЯ;КОЛЧЕДАН;623414 СВЕРДЛОВСКАЯ ОБЛ., Г.КАМЕНСК-УРАЛЬСКИЙ, УЛ.ЛЕНИНА, Д. 242;56.427891;61.864854
3068;КУЙБЫШЕВСКАЯ;ПЯША;440015  Г. ПЕНЗА, УЛ. АУСТРИНА, Д.160;53.248783;45.01466
3069;ОКТЯБРЬСКАЯ;БУШЕВЕЦ;171120 ТВЕРСКАЯ ОБЛ., ВЫШНЕВОЛОЦКИЙ ГОРОДСКОЙ ОКРУГ, ТЕРРИТОРИЯ ТАМОЖЕННОГО;57.509031;34.480368
3070;СЕВЕРО-КАВКАЗСКАЯ;ИЩЕРСКАЯ;364026 ЧЕЧЕНСКАЯ РЕСПУБЛИКА, Г.ГРОЗНЫЙ,ЛЕНИНСКИЙ Р-Н,УЛ.АЭРОВОКЗАЛЬНАЯ,Д.15;43.33684;45.717097
3071;СЕВЕРНАЯ;САВИНО;155900 ИВАНОВСКАЯ ОБЛ., Г. ШУЯ, ПЛ. КОМСОМОЛЬСКАЯ, Д. 17;56.852258;41.370994
3072;МОСКОВСКАЯ;ТУЧКОВО;143204 МОСКОВСКАЯ ОБЛ., МОЖАЙСКИЙ Р-Н, Д. ОТЯКОВО;55.483867;36.068455
3073;ДАЛЬНЕВОСТОЧНАЯ;ХАЛЬГАСО;681000 ХАБАРОВСКИЙ КРАЙ, Г. КОМСОМОЛЬСК-НА-АМУРЕ, ПРОСПЕКТ ОКТЯБРЬСКИЙ, Д.;50.538423;137.015503
3074;ЮГО-ВОСТОЧНАЯ;ПЛАТОНОВКА;392036 Г.ТАМБОВ, УЛ.БРИГАДНАЯ, Д.3 В;52.70715;41.439131
3075;КАЛИНИНГРАДСКАЯ;ГУСЕВ;238152 КАЛИНИНГРАДСКАЯ ОБЛ., Г. ЧЕРНЯХОВСК, УЛ. СТАНЦИЯ НОВЫЙ ЧЕРНЯХОВСК, Д;54.624077;21.77598
3076;ЮЖНО-УРАЛЬСКАЯ;МАКУШИНО;641641 КУРГАНСКАЯ ОБЛ., ПЕТУХОВСКИЙ РАЙОН, Г. ПЕТУХОВО, УЛ. СИБИРСКАЯ, Д. 1;55.070499;67.899969
3077;ЗАПАДНО-СИБИРСКАЯ;АБАГУР-ЛЕСНОЙ;654010 КЕМЕРОВСКАЯ ОБЛ., Г.НОВОКУЗНЕЦК, ПЛОЩАДЬ ПОБЕДЫ, 4, КАБ.58;53.757553;87.136053
3078;ЮГО-ВОСТОЧНАЯ;БАЙЧУРОВО;394028 Г. ВОРОНЕЖ, УЛ. ДИМИТРОВА, Д.148А;51.651248;39.293299
3079;ОКТЯБРЬСКАЯ;КИНГИСЕПП;188480 ЛЕНИНГРАДСКАЯ ОБЛ., КИНГИСЕППСКИЙ МУНИЦИПАЛЬНЫЙ Р-Н, КИНГИСЕППСКОЕ Г;59.351801;28.61118
3080;КАЗАХСТАНСКАЯ;ГАНЮШКИНО;РЕСПУБЛИКА КАЗАХСТАН , 060002 АТЫРАУСКАЯ ОБЛАСТЬ, Г.АТЫРАУ, УЛ.САТЫБАЛДИЕВА;47.118733;51.896375
3081;СЕВЕРО-КАВКАЗСКАЯ;ЭЛИСТА;400029 Г. ВОЛГОГРАД, УЛ. ВИЛЯНСКАЯ, Д. 29;48.510196;44.641068
3082;МОСКОВСКАЯ;ЛАТЫШСКАЯ;142160 МОСКВА, ПОС. ВОРОНОВСКОЕ, ВБЛИЗИ Д. ЛЬВОВО;55.277913;37.116887
3083;ОКТЯБРЬСКАЯ;ПОЛЯРНЫЕ ЗОРИ;184250 МУРМАНСКАЯ ОБЛ., Г. КИРОВСК, ПРОМПЛОЩАДКА  АНОФ-3, КОРП. 28;67.547767;33.719118
3084;ЗАБАЙКАЛЬСКАЯ;УШУМУН;676680 АМУРСКАЯ ОБЛ., МИХАЙЛОВСКИЙ Р-Н, П.ПОЯРКОВО, УЛ.ГАГАРИНА, 2, РЕЧН.П.;49.617444;128.684644
3085;СВЕРДЛОВСКАЯ;АЗАНКА;623850 СВЕРДЛОВСКАЯ ОБЛ., Г.ИРБИТ, ПЕР.САДОВЫЙ, Д. 5;57.687668;63.057978
3086;ЮГО-ВОСТОЧНАЯ;МАТЫШЕВО;403343 ВОЛГОГРАДСКАЯ ОБЛ., Г.МИХАЙЛОВКА, УЛ. ИНДУСТРИАЛЬНАЯ, Д. 2;50.091154;43.238394
3087;КАЗАХСТАНСКАЯ;КАЗАХСТАН;РЕСПУБЛИКА КАЗАХСТАН , 090014 ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ, Г.УРАЛЬСК, УЛ.;51.204025;51.370537
3088;МОСКОВСКАЯ;ЗАРАЙСК;140412 МОСКОВСКАЯ ОБЛ., Г.КОЛОМНА, ПР-Д АВТОМОБИЛИСТОВ, Д. 8;55.11613;38.730971
3089;СЕВЕРО-КАВКАЗСКАЯ;МАХАЧКАЛА-ПЕРЕВАЛКА;367010 РЕСПУБЛИКА ДАГЕСТАН, Г.МАХАЧКАЛА, ПРОСП. ИМ. АМЕТ-ХАНА СУЛТАНА, Д. 3;42.950701;47.503694
3090;ГП"КРЫМСКАЯ Ж.Д."(РФ);ЕФРЕМОВСКАЯ;296000 РЕСПУБЛИКА КРЫМ, Г. КРАСНОПЕРЕКОПСК, УЛ. ПРИВОКЗАЛЬНАЯ, 8;45.963868;33.782512
3091;КАЗАХСТАНСКАЯ;ЖАНА КАРАГАНДЫ;РЕСПУБЛИКА КАЗАХСТАН , КАРАГАНДИНСКАЯ ОБЛАСТЬ, Г. ТЕМИРТАУ, ПР. РЕСПУБЛИКИ,;50.065279;72.962605
3092;КУЙБЫШЕВСКАЯ;ОТВАГА (ЭКСП.);445043 САМАРСКАЯ ОБЛ., Г.ТОЛЬЯТТИ,  АВТОЗАВОДСКИЙ Р-Н, УЛ.ВОКЗАЛЬНАЯ, Д. 2;53.563477;49.351412
3093;СЕВЕРО-КАВКАЗСКАЯ;ТАГАНРОГ;346970 РОСТОВСКАЯ ОБЛ., МАТВЕЕВО-КУРГАНСКИЙ Р-Н,  ПОС. МАТВЕЕВ-КУРГАН, УЛ.П;47.560148;38.873246
3094;КАЗАХСТАНСКАЯ;ШЕТПЕ;РЕСПУБЛИКА КАЗАХСТАН , 130000 МАНГИСТАУСКАЯ ОБЛАСТЬ, Г.АКТАУ МКР.3 Б ЗДАНИЕ;43.639972;51.179501
3095;КРАСНОЯРСКАЯ;ТАШЕБА;655001 РЕСПУБЛИКА ХАКАСИЯ, Г.АБАКАН, ПРОСП. ДРУЖБЫ НАРОДОВ, Д. 3А;53.736659;91.434698
3096;КУЙБЫШЕВСКАЯ;НОВОКУЙБЫШЕВ;446200 САМАРСКАЯ ОБЛ., Г. НОВОКУЙБЫШЕВСК, УЛ. РЕПИНА, Д. 2;53.093916;49.944569
3097;КАЛИНИНГРАДСКАЯ;БАЛТИЙСК-ЭКСПОРТ;238520 КАЛИНИНГРАДСКАЯ ОБЛ., Г. БАЛТИЙСК, НИЖНЕЕ Ш., Д. 17;54.6377;19.923905
3098;ДАЛЬНЕВОСТОЧНАЯ;КРАБОВАЯ;692900 ПРИМОРСКИЙ КРАЙ, Г.НАХОДКА, УЛ. ПОРТОВАЯ, Д. 48;42.808165;132.885471
3099;КАЗАХСТАНСКАЯ;АК-ЧУЛАК;РЕСПУБЛИКА КАЗАХСТАН , 080000 ЖАМБЫЛСКАЯ ОБЛАСТЬ, Г.ТАРАЗ, УЛ.НИЕТКАЛИЕВА 9;42.903719;71.362094
3100;ЗАБАЙКАЛЬСКАЯ;ХАРАГУН;673005 ЗАБАЙКАЛЬСКИЙ КРАЙ, Г.ПЕТРОВСК-ЗАБАЙКАЛЬСКИЙ, УЛ. СПОРТИВНАЯ, Д. 18;51.252605;108.820539
3101;МОСКОВСКАЯ;БОГАТИЩЕВО;142840 МОСКОВСКАЯ ОБЛ., СТУПИНСКИЙ Р-Н, ГОРОДСКОЕ ПОСЕЛЕНИЕ МИХНЕВО, ПОС. М;55.121103;37.958887
3102;ВОСТОЧНО-СИБИРСКАЯ;АЛЗАМАЙ;665106 ИРКУТСКАЯ ОБЛ., Г.НИЖНЕУДИНСК, УЛ.КОМСОМОЛЬСКАЯ, Д. 9;54.906181;99.042359
3103;ОКТЯБРЬСКАЯ;ПЯОЗЕРО;186930 РЕСПУБЛИКА КАРЕЛИЯ, Г. КОСТОМУКША, Ш. ГОРНЯКОВ, СТР. 270 А;64.620563;30.678626
3104;МОСКОВСКАЯ;КРАСНЫЙ СТРОИТЕЛЬ;142000 МОСКОВСКАЯ ОБЛ., Г.ДОМОДЕДОВО, УЛ.ЛОГИСТИЧЕСКАЯ, Д.1/6, КОРП.7Б;55.474056;37.736761
3105;СЕВЕРО-КАВКАЗСКАЯ;КАНЕВСКАЯ;353760 КРАСНОДАРСКИЙ КРАЙ, Г.ТИМАШЕВСК, УЛ.ГИБРИДНАЯ, Д.2;45.639052;38.949244
3106;БЕЛОРУССКАЯ;СМОЛЕВИЧИ;МИНСКАЯ ОБЛ. Г.ЖОДИНО, УЛ. 40 ЛЕТ ОКТЯБРЯ, 2;54.096852;28.322605
3107;СЕВЕРО-КАВКАЗСКАЯ;НАУРСКАЯ;364026 ЧЕЧЕНСКАЯ РЕСПУБЛИКА, Г.ГРОЗНЫЙ,ЛЕНИНСКИЙ Р-Н,УЛ.АЭРОВОКЗАЛЬНАЯ,Д.15;43.33684;45.717097
3108;ЮГО-ВОСТОЧНАЯ;ЛЕБЕДИ;309191 БЕЛГОРОДСКАЯ ОБЛ., Г. ГУБКИН-11;50.872237;37.303207
3109;ГОРЬКОВСКАЯ;КОТЕЛЬНИЧ II;610025 Г.КИРОВ, ПЕР. АВТОТРАНСПОРТНЫЙ, Д. 4;58.575768;49.665319
3110;КАЗАХСТАНСКАЯ;НЕВЕРОВСКАЯ;РЕСПУБЛИКА КАЗАХСТАН , 071400 ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ, Г. СЕМЕЙ, УЛ.;50.404964;80.24919
3111;КАЗАХСТАНСКАЯ;РАЗЪЕЗД 5;РЕСПУБЛИКА КАЗАХСТАН , 130100 МАНГИСТАУСКАЯ ОБЛАСТЬ, МАНГИСТАУСКАЯ ОБЛАСТЬ,;44.122553;53.72203
3112;МОСКОВСКАЯ;ЧЕРЕПЕТЬ;300041 Г.ТУЛА, УЛ.ПУТЕЙСКАЯ, Д.23;54.195919;37.577256
3113;СЕВЕРО-КАВКАЗСКАЯ;БУЙНАКСК;367010 РЕСПУБЛИКА ДАГЕСТАН, Г.МАХАЧКАЛА, ПРОСП. ИМ. АМЕТ-ХАНА СУЛТАНА, Д. 3;42.950701;47.503694
3114;МОСКОВСКАЯ;АКУЛОВО;143022 МОСКОВСКАЯ ОБЛ., ОДИНЦОВСКИЙ Р-Н, ПОС. ЛЕТНИЙ ОТДЫХ, ЗВЕНИГОРОДСКОЕ;55.64352;36.978196
3115;КРАСНОЯРСКАЯ;ИЛАНСКАЯ;663600 КРАСНОЯРСКИЙ КРАЙ, Г.КАНСК , УЛ. МОСКОВСКАЯ, Д.27, ПОМ.12;56.205305;95.715808
3116;СВЕРДЛОВСКАЯ;ЛЯЛЯ;624993 СВЕРДЛОВСКАЯ ОБЛ., Г.СЕРОВ, УЛ.МАТРОСОВА, Д. 1;59.615283;60.592264
3117;КРАСНОЯРСКАЯ;ОРОСИТЕЛЬНЫЙ;655001 РЕСПУБЛИКА ХАКАСИЯ, Г.АБАКАН, ПРОСП. ДРУЖБЫ НАРОДОВ, Д. 3А;53.736659;91.434698
3118;ДАЛЬНЕВОСТОЧНАЯ;БЛЮХЕР (ЭКСП.);692701 ПРИМОРСКИЙ КРАЙ, ХАСАНСКИЙ Р-Н, ПОС.СЛАВЯНКА, УЛ.ВЕСЕННЯЯ, Д.1;42.865827;131.394897
3119;ГОРЬКОВСКАЯ;ВОЖОЙ;426075 УДМУРТСКАЯ РЕСПУБЛИКА, Г.ИЖЕВСК, УЛ.КАМБАРСКАЯ, Д.49А;56.840473;53.305409
3120;КРАСНОЯРСКАЯ;ИРБЕЙСКАЯ;663600 КРАСНОЯРСКИЙ КРАЙ, Г.КАНСК , УЛ. МОСКОВСКАЯ, Д.27, ПОМ.12;56.205305;95.715808
3121;СВЕРДЛОВСКАЯ;НИЖНЯЯ САЛДА;624760 СВЕРДЛОВСКАЯ ОБЛ., Г.ВЕРХНЯЯ САЛДА, УЛ.СЕВЕРНЫЙ ПОСЕЛОК, Д.14, КОРП.;58.062507;60.55396
3122;ПРИВОЛЖСКАЯ;САРАТОВ 1-ПАССАЖИРСКИЙ;410086 М.О."Г.САРАТОВ",Г.САРАТОВ,ЛЕНИНСКИЙ Р-OН,ТАМОЖЕННЫЙ ПРОЕЗД,№6;51.601896;45.887086
3123;ОКТЯБРЬСКАЯ;ШИШКОВО;170043 Г.ТВЕРЬ, ВОЛОКОЛАМСКОЕ Ш., Д.49;56.825306;35.880177
3124;ЗАПАДНО-СИБИРСКАЯ;КРАХАЛЬ;630090 НОВОСИБИРСКАЯ ОБЛ., Г.НОВОСИБИРСК, ПРОСП. АКАДЕМИКА ЛАВРЕНТЬЕВА, Д.;54.851547;83.10471
3125;МОСКОВСКАЯ;ПОКРОВ;601100 Г.ПЕТУШКИ, УЛ.МАЯКОВСКОГО, 19;55.93068;39.456567
3126;СЕВЕРНАЯ;ОБСКАЯ;629000 ЯМАЛО-НЕНЕЦКИЙ АВТОНОМНЫЙ ОКРУГ (ТЮМЕНСКАЯ ОБЛ.), Г. САЛЕХАРД, УЛ. П;66.558981;66.574864
3127;ЮГО-ВОСТОЧНАЯ;ЗАЙЦЕВКА;396659 ВОРОНЕЖСКАЯ ОБЛ., Г.РОССОШЬ, ПЛ.ОКТЯБРЬСКАЯ, Д.158;50.209759;39.49851
3128;СВЕРДЛОВСКАЯ;ПОЛУНОЧНОЕ;624993 СВЕРДЛОВСКАЯ ОБЛ., Г.СЕРОВ, УЛ.МАТРОСОВА, Д. 1;59.615283;60.592264
3129;СВЕРДЛОВСКАЯ;НЯГАНЬ;628260 ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА (ТЮМЕНСКАЯ ОБЛ.), Г. ЮГОРСК;61.314917;63.331964
3130;ПРИВОЛЖСКАЯ;ШИХАНЫ;413858 САРАТОВСКАЯ ОБЛАСТЬ, БАЛАКОВСКИЙ РАЙОН,  С. БЫКОВ ОТРОГ, ПРОЕЗД ХИМИ;51.926736;47.907091
